date,iir,cpi,ppi,m1,m2,fai,pmi,pmim,pr,pc
2011/7/31,13.8,4.876375,6.145,19.41,17.96583333,24.97083333,53.07916667,49.9125,23.77083333,31.625
2011/8/31,13.80833333,5.118125,6.379583333,18.21583333,17.61333333,25,52.95,49.82083333,25.33333333,31.625
2011/9/30,13.8125,5.331375,6.592916667,17.2675,17.38583333,25.025,52.87916667,49.87916667,26.675,31.625
2011/10/31,13.8375,5.479791667,6.6825,16.35083333,17.0275,25.0625,52.825,49.87916667,26.97916667,31.35416667
2011/11/30,13.8375,5.488958333,6.6825,15.40625,16.54166667,25.06666667,52.68333333,49.87916667,26.97916667,30.52083333
2011/12/31,13.8375,5.488958333,6.6825,14.33666667,16.02666667,25.06666667,52.39583333,49.83333333,26.97916667,29.5
2012/1/31,13.80416667,5.488958333,6.541666667,13.17,15.47666667,25.06666667,51.95833333,49.66666667,26.8375,26.44166667
2012/2/29,13.7375,5.430416667,6.225833333,12.02041667,14.93833333,25.02083333,51.55,49.4375,25.68083333,24.86166667
2012/3/31,13.27083333,5.391666667,5.804583333,11.02916667,14.48333333,24.90625,51.3,49.2375,23.89958333,27.00333333
2012/4/30,13.24583333,5.302333333,5.26,10.16666667,14.17083333,24.67916667,51.15,49.1125,21.9175,27.00333333
2012/5/31,13.24583333,5.155375,4.642083333,9.3,13.925,24.36666667,51.09166667,48.99583333,20.45583333,27.00333333
2012/6/30,12.95416667,5.000083333,4.010833333,8.45,13.6875,23.97916667,51.09166667,48.7625,19.27666667,26.3325
2012/7/31,12.62916667,4.814291667,3.35625,7.658333333,13.50416667,23.525,51.04166667,48.43333333,17.56,24.03666667
2012/8/31,12.24166667,4.536375,2.631666667,6.925,13.32916667,23.07083333,50.94583333,48.2625,15.9475,22.2825
2012/9/30,11.80833333,4.169458333,1.814583333,6.283333333,13.24166667,22.64583333,50.89166667,48.2625,14.435,22.2825
2012/10/31,11.41666667,3.802708333,0.93375,5.7125,13.36666667,22.2375,50.79583333,48.14583333,12.41,22.2825
2012/11/30,11.03333333,3.456125,0.067083333,5.366666667,13.46666667,21.85416667,50.66666667,47.90833333,10.93083333,21.62
